timestamp,demand,pred,containers,lat_ms,cpu_pct,over,under,policy
1970-01-01 02:28:00,2,1.1142632961273193,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 02:29:00,1,1.1811649799346924,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 02:30:00,2,1.1389579772949219,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 02:31:00,1,1.1783783435821533,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 02:32:00,1,1.1715636253356934,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 02:33:00,0,1.1550297737121582,2,40.0,0.0,1,0,policy
1970-01-01 02:34:00,2,1.0910711288452148,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 02:35:00,1,1.1475672721862793,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 02:36:00,1,1.1729350090026855,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 02:37:00,4,1.1580193042755127,2,40.0,11.200000000000001,1,0,policy
1970-01-01 02:38:00,2,1.3215749263763428,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 02:39:00,3,1.366286039352417,2,40.0,8.4,1,0,policy
1970-01-01 02:40:00,2,1.446324110031128,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 02:41:00,0,1.4644794464111328,2,40.0,0.0,1,0,policy
1970-01-01 02:42:00,0,1.3039896488189697,2,40.0,0.0,1,0,policy
1970-01-01 02:43:00,2,1.1974585056304932,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 02:44:00,1,1.274427890777588,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 02:45:00,2,1.299781322479248,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 02:46:00,1,1.3489539623260498,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 02:47:00,3,1.343597412109375,2,40.0,8.4,1,0,policy
1970-01-01 02:48:00,3,1.4527904987335205,2,40.0,8.4,1,0,policy
1970-01-01 02:49:00,3,1.5846340656280518,2,40.0,8.4,1,0,policy
1970-01-01 02:50:00,2,1.6724462509155273,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 02:51:00,4,1.658571481704712,2,40.0,11.200000000000001,1,0,policy
1970-01-01 02:52:00,4,1.8180911540985107,2,40.0,11.200000000000001,1,0,policy
1970-01-01 02:53:00,3,1.9673421382904053,2,40.0,8.4,1,0,policy
1970-01-01 02:54:00,2,1.99532151222229,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 02:55:00,1,1.9283809661865234,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 02:56:00,3,1.8021538257598877,2,40.0,8.4,1,0,policy
1970-01-01 02:57:00,1,1.9048078060150146,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 02:58:00,1,1.8168635368347168,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 02:59:00,1,1.7325637340545654,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 03:00:00,2,1.6905488967895508,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 03:01:00,1,1.7278673648834229,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 03:02:00,2,1.693312406539917,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 03:03:00,0,1.7184696197509766,2,40.0,0.0,1,0,policy
1970-01-01 03:04:00,1,1.6005890369415283,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 03:05:00,1,1.5493056774139404,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 03:06:00,1,1.5485076904296875,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 03:07:00,1,1.5380055904388428,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 03:08:00,1,1.526733636856079,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 03:09:00,0,1.5091137886047363,2,40.0,0.0,1,0,policy
1970-01-01 03:10:00,1,1.4250457286834717,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 03:11:00,1,1.3989834785461426,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 03:12:00,0,1.4174237251281738,2,40.0,0.0,1,0,policy
1970-01-01 03:13:00,2,1.3411016464233398,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 03:14:00,1,1.3609535694122314,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 03:15:00,1,1.3895118236541748,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 03:16:00,2,1.36199951171875,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 03:17:00,2,1.4084789752960205,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 03:18:00,3,1.479405164718628,2,40.0,8.4,1,0,policy
1970-01-01 03:19:00,0,1.5774188041687012,2,40.0,0.0,1,0,policy
1970-01-01 03:20:00,1,1.4572722911834717,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 03:21:00,1,1.3912546634674072,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 03:22:00,1,1.4026870727539062,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 03:23:00,1,1.3930518627166748,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 03:24:00,1,1.3971917629241943,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 03:25:00,0,1.3910479545593262,2,40.0,0.0,1,0,policy
1970-01-01 03:26:00,4,1.3250749111175537,2,40.0,11.200000000000001,1,0,policy
1970-01-01 03:27:00,0,1.4563512802124023,2,40.0,0.0,1,0,policy
1970-01-01 03:28:00,0,1.3878965377807617,2,40.0,0.0,1,0,policy
1970-01-01 03:29:00,2,1.2474431991577148,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 03:30:00,2,1.3017137050628662,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 03:31:00,2,1.3915212154388428,2,40.0,5.6000000000000005,1,0,policy
